sample_id,status,num_nodes,num_edges
198f7e20d5132edb9ebeba73065a784b8f922919,ok,34,112
cd3a8bcde5e6507b454aeeeb6bd4df15f4ec6cc2,ok,512,1929
8a2b7601cf1bf8933de96f09a4501f80ccd7698b,ok,482,1728
e247e7ffd1a2e1b3f82b0587ac237e1887e35641,ok,512,1766
d33da9fb6c6b1642e0ac5ee4388e079a9b4cef00,ok,87,303
7073bd56f5b5fcb709b74ff750b4097175dd6557,ok,512,1790
f95cfaa891745fb9b3c156a08602614cf4f6016f,ok,512,1862
153557a68b571d065c01ee90538e089bc1a7d07c,ok,512,1868
c565ed0b229fe6217db527efdf9c65189eea2c3d,ok,198,697
d80c62bf394cc260f5d6ecb2d7c58e41b1a644eb,ok,512,1924
fb2c857378ec4b0e5d64a9ec70b0fe5012de21a9,ok,512,1710
8729504f4d79f5889715253d8b7ca03b4292f6a2,ok,512,1780
c4fc96543e24df8b19363f737561f7e72bee864a,ok,59,196
c028d58c6e9778619636da81ecdf5d8e36f9717d,ok,512,1868
55bd1c5a81fc5cf20564a0e56c0a948df18b0c0e,ok,371,1350
03a63f04823f7e0aa1ca84f678a7b1ce5c8fe2c9,ok,512,1867
5d235efd7eebf8e1c728e00634c0649ac03d8be6,ok,512,1765
8f98e5adec3e819effecb6cb5625fefa7d8aee8c,ok,512,1961
7375df24a97e8a34f74ede663b67bfd7f7e3dc70,ok,15,44
a8267471df204e1c8b734bee74925026db8b9e5c,ok,25,78
2ffb15e093ea8f05383c4b9f85526a64e68ec944,ok,99,342
c90ff4b9a07f09d5c0f06c167980136f1d259ecc,ok,512,1871
45aebc09b4a356883419a4047c5d851de1a98574,ok,512,1793
05b17f41690a63a5c1417cac5040ff4fd9e887e9,ok,512,1770
42c596ee99dea3e50c8375257f33df565c46d3da,ok,504,1782
b47d2120adc59c757c94e098ef942192b075387a,ok,486,1776
94a0815c18fc7b46941512301d1c28e916d88069,ok,28,88
cb2a32b664cd68c11426479fb936b9d36138fb85,ok,512,1867
2b129eb3adedf185115f82baf7e7673e2b954aa6,ok,512,1690
ad0bc854d10feb8d763c8aa23297e0def06b1e07,ok,153,559
beff776c8a5b0a04c80fed06e81dbfca4a76a915,ok,368,1278
61753611b335c07feff90ef337ef167f04879772,ok,218,756
1a786eb991dd25272a1c677dae9ed207a7db2c37,ok,512,1786
33c8c0ba07a2f12c20212b381a7aced389c3e819,ok,166,584
71e67fe6b7039d4c4e853219ff6cc6bddacbd744,ok,512,1880
86c83c91d4f3dc5cb7ce05ed8b7121329aef7d25,ok,512,1828
e6ed51777b1b13a5db54ab4a6229f891e23ce144,ok,167,590
59464fd8892df14f352c4eaee30cfc3e0cbd5c7a,ok,121,428
660da51bd26e04cdbfe52f8be310f3afc90cb2ca,ok,447,1552
96631d81439d513e6e463ea416fe32fc98e1fd1c,ok,512,1774
c104dcb8a3593d7c4d88827e8bba89e06d39bc91,ok,491,1746
38c6fe0dd23c44e6bed43b5f30e68569cb8e25e6,ok,72,252
96c2da676f31d0e1cdbc8fee78f8a027a65b4b6b,ok,46,154
8c5d0b80f4c7132c4026b9adca45a2ef2ef8ff4e,ok,25,78
f1f50eac94c49fe685cf5d1d81fea15a18300009,ok,387,1378
41acb360364f017b7b0ee6ff751acb226c33f211,ok,125,431
82d5c94cd4885c4455404a176108d7d06663e7fe,ok,512,1806
1fee39017ba78c2b893dd2c9aad4d3764b34d4c8,ok,378,1338
6c2c8d8c71ef188c1142d746d0b41945d4d76538,ok,512,1838
36055f2c63669caae27684b50156122851891da9,ok,327,1212
bd3fa3c3899a32482ea9667741a32ec08fa150d3,ok,512,1780
2c5000cbfc45f28f673a81ea926458050fc18531,ok,512,1785
64ff76a0f060aaf24b5bd84e8afd4a5e8bdf62c3,ok,397,1451
d573f17277c1cc0f56131f07d521b23d3b0e53af,ok,512,1754
e809eb739d8d3b852f8b477df3112b59abb891e8,ok,47,154
3290f40894aaabe9a5d467cf42f4573db8a82d52,ok,411,1436
53c3b65916a875df4db2b60cf216cd569af996d2,ok,512,1910
6a30526bf72de790a23730c2c45a46dc9f265aae,ok,512,1904
67103e83d3a8a21fb62cfd0799eae62a617467ab,ok,512,1728
a574a731bb03032258e5ad98782a8c7026da3ef7,ok,512,1736
73565ed076548da5ccce4482d50cf35bb7edb3a6,ok,185,657
f28b7700f1abaca5567fc77a61d4c7623b64d5f3,ok,100,342
82726e4bb3b285df7afe10f648449b8376e440c1,ok,512,1816
a372f4bb98c11e4fc1a604e87564aba4b78f881f,ok,29,90
5eb7c4daad5d48b68473159aa684f11ef263b815,ok,512,1799
5c3c05cf848de9dd86b6bfccbdfd81837285cf0d,ok,16,48
94aa45ff529b29c4bdb1a885fdbbf0d0201c0f53,ok,512,1852
d18066e7c867190946c65e05752ffbf59f659ff9,ok,512,1858
3b69688b12b5cc348eee28b6b58ef2f0d8e073c9,ok,341,1168
fd3afa9cb65408cd9e538dc6b7112e7b11031927,ok,310,1094
6fd5f4f6eb33ca2d0724a90b389a3d51d82b7488,ok,244,816
8d9c2ec298fd7e424568dd70fd3bd71be4c13623,ok,512,1804
ab0def891d7546284d1c51b767d51f4142fff5c1,ok,512,1856
3b2f32bfd015f16061fbea75f249465d764322a1,ok,21,64
328759170c922f06ac6d8e1ced1e98baa7fe957a,ok,249,895
a677d609ca5faf7fea075271d0df98d6f634945e,ok,359,1249
427a350ed586e1c49ca4132cfd140efee4afca5b,ok,512,1738
93cf07dae65eb927d8aa48a140361e89f877dffa,ok,512,1824
c4300da185a0eec4e2ea8b60502001684cb205cf,ok,512,1760
cf3f5f87209c682983e0e1c0522232060f4309ec,ok,512,1822
b50524b28fe95ff5685f6b5b1a8be125f0152bc8,ok,512,1852
c1d6bc35cd46da50996546a4beb42f1398963f97,ok,61,202
b1a806895fa58b2e00a904ac712a277175e4eec2,ok,512,1844
09f9db774879ccef362374f2a147312d43d09e37,ok,512,1918
ea5e12b2e5f7af96d9cf291f578c2125278f345e,ok,512,1839
d1c420cb19dc4926197ecc4e784474dcd1d99fb6,ok,63,220
2b8e29a0a33dce3fc3ac2ff5e9d5992c009ae392,ok,512,1816
c83a3f0147d473b41466bfd171ca4eac92384b97,ok,338,1308
91ce969de1edd93330ab360489cb7b9165753226,ok,62,200
ce3f195b942d131eb8585d5de1d4ed279ac58960,ok,83,274
ccce0a288116d9a08371c729fa2519d17c0d048a,ok,512,1897
2e9b587f18d9be232451b5d51a4729cc67e49876,ok,512,1771
2a47307963c3d1e0d57c5fcfae2211dcbedb3cd0,ok,512,1898
b775d9e52624106ba14ae29794ed3b7b3ea5eaf6,ok,34,106
4ed859cffaa77b3e094e9eb6a087e00c349ff84c,ok,436,1508
6061b8519de16b3936548311421f068eb6ef857d,ok,81,286
c9ddff36a1a5a9f60775b749dcfdc436c3e5b31a,ok,512,1850
2038f6f729bbd7056f850a6336bef0751f898ea4,ok,273,932
ba28e8ab28bab68bc24de2318bf88ae28b5436ff,ok,512,1841
d6cc71f6d26ec34e50ae171000145c5e956500a5,ok,226,807
3fc1e5e86ed305d1073c5ddf5d21007686a5783d,ok,512,1814
d62e37a586c12e374b5f8aebca7cac54500aa43b,ok,512,2022
70ddc6880d762a56965b4f4969ecf7a4b52e1064,ok,30,92
17b892f3a767189303b600f4b91355bda2f9d9b8,ok,65,220
3541ea504bb3258f34a02b164033755a5cabe947,ok,512,1814
7b5634c164569ea8bc4905d6a4a959406ab0b995,ok,131,452
7672aca02ba9c1da82fabb88b4f2d354ca4b3040,ok,512,1846
7d7467961b5afa1a8e7b51f36c372b00c351d7e9,ok,512,1872
d1481696d3f494684a5c715cc3ee134bfb90de34,ok,512,1706
2263cb66aa860a9486bc8fd8aebaf5aff7463372,ok,279,993
768c22184d3ef1998008735bc12a59946c1cbfb7,ok,512,1806
6c8593978e4485fd7dac51053a19b42c207ee695,ok,255,914
b74ab525f63dee3b3169f79bfa1e55c313b1d101,ok,512,1895
18b18a9224541168ea8f3157503d0aab7b3f12a5,ok,219,778
6da783195e327a0d07e04da2f6e24c3d8c9cfb82,ok,45,146
e463e1d1d54e572532fa3bb94a03d278ccb5f0df,ok,512,1842
a565871133f8e684b6532a1b00c4e5b64ee59c42,ok,17,50
938d15166371fad6c424af2b30eaee845b44935b,ok,63,208
7bcb563bfbcfb56ab0bd2a168362be9f2b6d14d2,ok,512,1766
60db7e9ba36e8fed8c885d3ece22879c96f42f43,ok,266,948
cf74396e5dbdd38dec199bc45ae2da551ac3693a,ok,234,822
c1aae837bc31fb84e84cb35ea24e84e74d1e0c08,ok,164,576
10de2ded795db1b83aa33fdfb431f58d5af2f641,ok,512,1840
8f53ca195caa1a3943cfbef01e955cf5306de103,ok,303,1076
786a2fe541b54ba5b73406e6dca27b8b00bb5372,ok,292,1014
73907238c860c2afda5093e8d77e0f6c96112780,ok,512,1756
e071b6b683225df6dd4d3367967d0154311bde22,ok,390,1432
c28df23c5f47d9f04355b6adf35aaa34c4771822,ok,512,1823
f2342499703a9434d39697dd0174b63da94e20ae,ok,142,488
4685756e845474ac7915b53417d771dc06fcc177,ok,77,258
7450a1b4ae2ef642dc1eb3f8ddfaa17ad5bd378b,ok,512,1764
e662adb24885868f6431fe2bcace268ca276edc3,ok,512,1880
8a73125927026b480f38821a6ee88b78c51432bc,ok,512,1787
1928dfddd5f0b70888bc75f0bcabf788028fb865,ok,177,600
fcfc955e64f97251768875a3a3fef424b8b5b709,ok,512,1892
0e137bb37dd568603fe8c384b31d2baf5cc9c659,ok,512,1767
979fd0c7c3a1544d50be8cddfab51fa69a475b74,ok,512,1706
79625a32bae9db4425c0ee235628dbf60bafa4c5,ok,272,913
83d13afda8462d9bac472aa305648f5a18c95fdd,ok,512,1740
7c9add6b494f937fd53567a62cef2b3fd919f6aa,ok,512,1708
4cb804e14f0de0a3d0bd50b21a533464bb14b359,ok,121,422
2e4c2157ae20000ca99298a21c85f1cf5b8d2cde,ok,29,92
9ab4c41cde94e0058a44809cc1d3fd4dc4398695,ok,409,1410
d9257eed5bd6edf8480399e313dfb18b154ab0cb,ok,512,1808
4156005d9ac8b64c45ddb1c41d574de16ec89068,ok,512,1794
a2d68469c0ea18e90d0e5e4a34bb82beeca9899c,ok,129,455
c91aa4e8a5a2958652f15dd75c6172c6ef8ea9e1,ok,512,1860
ed964dd3efbc6df67735eea7e92b27d1ca046139,ok,512,1864
165fbe13ca59c63f2849c45de30e41abb62111c1,ok,491,1796
c99c267913b3bffa78875ae28467ffc84abb4dd8,ok,377,1363
